,Type,Did_Player_Win
2839,WATER,True
2840,BUG,False
2841,ROCK,False
2842,NORMAL,True
2843,NORMAL,False
2844,PSYCHIC,False
2845,NORMAL,False
2846,NORMAL,False
2847,NORMAL,False
2848,ROCK,True
2849,DRAGON,False
2850,WATER,False
2851,GRASS,True
2852,ICE,False
2853,BUG,False
2854,WATER,False
2855,FIGHTING,False
2856,STEEL,False
2857,GROUND,False
2858,BUG,True
2859,WATER,False
2860,GROUND,True
2861,WATER,False
2862,NORMAL,True
2863,WATER,False
2864,PSYCHIC,False
2865,GRASS,False
2866,BUG,False
2867,WATER,False
2868,ROCK,False
2869,NORMAL,False
2870,WATER,True
2871,WATER,False
2872,PSYCHIC,True
2873,GHOST,True
2874,NORMAL,False
2875,WATER,False
2876,WATER,False
2877,BUG,False
2878,NORMAL,False
2879,GROUND,True
2880,FIRE,False
2881,NORMAL,False
2882,FIRE,False
2883,WATER,False
2884,DRAGON,True
2885,BUG,False
2886,BUG,False
2887,ELECTRIC,False
2888,DARK,True
2889,GROUND,False
2890,DRAGON,False
2891,GRASS,False
2892,WATER,False
2893,WATER,False
2894,PSYCHIC,False
2895,STEEL,False
2896,GRASS,False
2897,BUG,False
2898,NORMAL,False
2899,GROUND,False
2900,STEEL,False
2901,DRAGON,False
2902,NORMAL,False
2903,NORMAL,True
2904,BUG,False
2905,POISON,False
2906,NORMAL,True
2907,GROUND,True
2908,GROUND,False
2909,BUG,False
2910,WATER,False
2911,BUG,False
2912,NORMAL,False
2913,BUG,True
2914,DRAGON,False
2915,WATER,True
2916,WATER,False
2917,FIGHTING,False
2918,NORMAL,False
2919,WATER,False
2920,WATER,False
2921,ELECTRIC,False
2922,WATER,False
2923,NORMAL,True
2924,FIRE,False
2925,FIRE,False
2926,WATER,False
2927,WATER,False
2928,DRAGON,False
2929,NORMAL,False
2930,BUG,False
2931,DRAGON,False
2932,BUG,True
2933,WATER,False
2934,DRAGON,False
2935,NORMAL,True
2936,FIGHTING,False
2937,ELECTRIC,False
2938,FIGHTING,False
2939,NORMAL,True
2940,NORMAL,False
2941,FIRE,False
2942,WATER,False
2943,FIRE,False
2944,STEEL,False
2945,POISON,False
2946,WATER,True
2947,PSYCHIC,False
2948,WATER,False
2949,BUG,True
2950,FIGHTING,False
2951,ELECTRIC,False
2952,BUG,False
2953,ROCK,False
2954,NORMAL,False
2955,POISON,False
2956,PSYCHIC,True
2957,BUG,False
2958,GROUND,False
2959,WATER,False
2960,POISON,False
2961,STEEL,False
2962,WATER,False
2963,WATER,False
2964,NORMAL,False
2965,DARK,False
2966,WATER,False
2967,ELECTRIC,False
2968,WATER,False
2969,BUG,False
2970,DRAGON,True
2971,BUG,False
2972,ROCK,False
2973,GROUND,False
2974,FIRE,False
2975,BUG,False
2976,PSYCHIC,False
2977,FIRE,False
2978,ROCK,False
2979,GRASS,False
2980,GRASS,True
2981,GRASS,False
2982,ROCK,False
2983,WATER,False
2984,NORMAL,True
2985,GROUND,False
2986,WATER,False
2987,WATER,False
2988,WATER,False
2989,FIGHTING,False
2990,ICE,False
2991,NORMAL,False
2992,WATER,False
2993,WATER,False
2994,WATER,True
2995,NORMAL,False
2996,FIRE,False
2997,ELECTRIC,False
2998,WATER,False
2999,WATER,False
3000,NORMAL,False
3001,POISON,False
3002,FIGHTING,True
3003,NORMAL,False
3004,FIRE,False
3005,FIRE,False
3006,NORMAL,True
3007,BUG,False
3008,BUG,False
3009,DRAGON,False
3010,PSYCHIC,False
3011,WATER,False
3012,POISON,True
3013,ROCK,False
3014,ICE,False
3015,WATER,False
3016,NORMAL,False
3017,WATER,False
3018,GRASS,False
3019,WATER,False
3020,POISON,False
3021,FIRE,False
3022,WATER,False
3023,GRASS,False
3024,NORMAL,False
3025,PSYCHIC,True
3026,BUG,True
3027,GRASS,False
3028,WATER,False
3029,FIGHTING,False
3030,DARK,False
3031,BUG,False
3032,GROUND,False
3033,WATER,False
3034,WATER,False
3035,ELECTRIC,False
3036,WATER,False
3037,NORMAL,False
3038,WATER,False
3039,BUG,False
3040,STEEL,False
3041,GRASS,False
3042,ELECTRIC,False
3043,STEEL,False
3044,STEEL,False
3045,ELECTRIC,False
3046,ROCK,True
3047,ICE,False
3048,NORMAL,False
3049,GRASS,False
3050,GRASS,False
3051,NORMAL,False
3052,ELECTRIC,False
3053,NORMAL,False
3054,POISON,False
3055,DARK,False
3056,GRASS,False
3057,ROCK,False
3058,STEEL,True
3059,WATER,False
3060,NORMAL,False
3061,NORMAL,False
3062,NORMAL,False
3063,ROCK,True
3064,BUG,False
3065,ICE,False
3066,PSYCHIC,True
3067,DRAGON,False
3068,NORMAL,False
3069,FIRE,False
3070,FIRE,False
3071,NORMAL,False
3072,FIGHTING,False
3073,GRASS,False
3074,DARK,False
3075,GRASS,False
3076,POISON,False
3077,WATER,False
3078,WATER,False
3079,FIRE,False
3080,NORMAL,False
3081,PSYCHIC,False
3082,GHOST,False
3083,BUG,False
3084,DRAGON,False
3085,NORMAL,False
3086,NORMAL,False
3087,PSYCHIC,False
3088,GHOST,False
3089,POISON,False
3090,FIGHTING,False
3091,PSYCHIC,False
3092,GROUND,False
3093,GRASS,False
3094,BUG,False
3095,ICE,False
3096,WATER,False
3097,FIRE,False
3098,FIRE,False
3099,WATER,False
3100,GROUND,False
3101,BUG,True
3102,NORMAL,False
3103,WATER,False
3104,NORMAL,False
3105,NORMAL,False
3106,WATER,False
3107,BUG,False
3108,WATER,False
3109,WATER,False
3110,PSYCHIC,False
3111,DRAGON,True
3112,DARK,False
3113,NORMAL,False
3114,DARK,False
3115,PSYCHIC,False
3116,GRASS,False
3117,DARK,False
3118,FIRE,False
3119,FIGHTING,True
3120,POISON,False
3121,WATER,True
3122,BUG,False
3123,NORMAL,False
3124,FIRE,False
3125,WATER,False
3126,FIRE,False
3127,GROUND,False
3128,DRAGON,False
3129,NORMAL,False
3130,STEEL,False
3131,FIRE,False
3132,GHOST,True
3133,GRASS,False
3134,NORMAL,False
3135,ROCK,False
3136,NORMAL,False
3137,GRASS,False
3138,WATER,False
3139,ROCK,False
3140,WATER,False
3141,ROCK,False
3142,WATER,False
3143,BUG,True
3144,STEEL,False
3145,NORMAL,False
3146,POISON,False
3147,PSYCHIC,False
3148,NORMAL,False
3149,BUG,False
3150,GRASS,False
3151,PSYCHIC,True
3152,PSYCHIC,False
3153,BUG,False
3154,PSYCHIC,True
3155,NORMAL,False
3156,NORMAL,False
3157,GROUND,True
3158,FIRE,False
3159,FIRE,True
3160,DRAGON,False
3161,GROUND,False
3162,NORMAL,False
3163,GROUND,False
3164,WATER,True
3165,FIRE,False
3166,FIRE,False
3167,PSYCHIC,True
3168,BUG,False
3169,NORMAL,False
3170,ELECTRIC,False
3171,ELECTRIC,False
3172,POISON,False
3173,BUG,False
3174,WATER,False
3175,NORMAL,False
3176,WATER,False
3177,NORMAL,False
3178,WATER,False
3179,ELECTRIC,False
3180,PSYCHIC,False
3181,FIRE,True
3182,NORMAL,False
3183,DARK,False
3184,NORMAL,False
3185,GRASS,False
3186,WATER,False
3187,NORMAL,True
3188,NORMAL,False
3189,ELECTRIC,False
3190,NORMAL,False
3191,ICE,False
3192,ELECTRIC,False
3193,BUG,False
3194,BUG,False
3195,BUG,False
3196,FIRE,False
3197,NORMAL,False
3198,GRASS,False
3199,WATER,True
3200,GHOST,False
3201,NORMAL,False
3202,POISON,False
3203,NORMAL,False
3204,DRAGON,False
3205,NORMAL,False
3206,STEEL,False
3207,BUG,False
3208,NORMAL,False
3209,WATER,True
3210,BUG,False
3211,GHOST,False
3212,WATER,False
3213,WATER,False
3214,NORMAL,False
3215,WATER,False
3216,ELECTRIC,True
3217,WATER,False
3218,BUG,False
3219,NORMAL,False
3220,WATER,False
3221,NORMAL,True
3222,GRASS,True
3223,GRASS,False
3224,PSYCHIC,False
3225,WATER,False
3226,WATER,False
3227,BUG,False
3228,NORMAL,False
3229,WATER,False
3230,NORMAL,False
3231,ROCK,False
3232,NORMAL,True
3233,BUG,False
3234,WATER,False
3235,GHOST,False
3236,WATER,True
3237,BUG,False
3238,ELECTRIC,False
3239,WATER,False
3240,DRAGON,False
3241,NORMAL,False
3242,PSYCHIC,False
3243,FIGHTING,False
3244,GRASS,False
3245,NORMAL,False
3246,BUG,True
3247,NORMAL,False
3248,NORMAL,False
3249,GHOST,True
3250,BUG,False
3251,GROUND,False
3252,WATER,False
3253,FIRE,False
3254,NORMAL,False
3255,GROUND,True
3256,GHOST,False
3257,BUG,False
3258,ROCK,False
3259,NORMAL,False
3260,GROUND,True
3261,WATER,False
3262,WATER,False
3263,ICE,False
3264,WATER,False
3265,NORMAL,True
3266,WATER,False
3267,STEEL,False
3268,WATER,False
3269,GROUND,False
3270,FIRE,False
3271,NORMAL,False
3272,ROCK,False
3273,NORMAL,False
3274,WATER,False
3275,NORMAL,False
3276,DARK,False
3277,GRASS,False
3278,STEEL,False
3279,BUG,False
3280,POISON,True
3281,NORMAL,False
3282,WATER,False
3283,GRASS,False
3284,GRASS,False
3285,POISON,False
3286,WATER,False
3287,NORMAL,False
3288,ROCK,False
3289,DRAGON,False
3290,NORMAL,False
3291,POISON,False
3292,POISON,False
3293,WATER,False
3294,GROUND,False
3295,POISON,False
3296,NORMAL,False
3297,FIGHTING,False
3298,ICE,False
3299,WATER,False
3300,NORMAL,False
3301,WATER,True
3302,GRASS,False
3303,ROCK,False
3304,NORMAL,False
3305,NORMAL,False
3306,GROUND,False
3307,GROUND,False
3308,ELECTRIC,True
3309,GRASS,False
3310,WATER,False
3311,WATER,False
3312,BUG,False
3313,NORMAL,False
3314,WATER,True
3315,GRASS,False
3316,WATER,False
3317,WATER,False
3318,NORMAL,False
3319,ICE,False
3320,ROCK,False
3321,ELECTRIC,False
3322,ROCK,False
3323,PSYCHIC,False
3324,WATER,False
3325,ELECTRIC,False
3326,STEEL,False
3327,BUG,False
3328,WATER,False
3329,NORMAL,True
3330,FIGHTING,False
3331,DARK,False
3332,NORMAL,False
3333,NORMAL,False
3334,FIRE,False
3335,GRASS,False
3336,PSYCHIC,False
3337,GRASS,True
3338,WATER,False
3339,FIRE,False
3340,WATER,True
3341,FIRE,False
3342,NORMAL,False
3343,ELECTRIC,True
3344,ROCK,False
3345,BUG,False
3346,NORMAL,False
3347,NORMAL,True
3348,FIGHTING,False
3349,DARK,False
3350,NORMAL,False
3351,NORMAL,False
3352,DRAGON,False
3353,GROUND,False
3354,GRASS,False
3355,BUG,False
3356,WATER,False
3357,NORMAL,False
3358,WATER,False
3359,PSYCHIC,False
3360,WATER,False
3361,ICE,False
3362,NORMAL,True
3363,GHOST,False
3364,ELECTRIC,False
3365,PSYCHIC,False
3366,GRASS,False
3367,WATER,False
3368,WATER,False
3369,BUG,False
3370,POISON,False
3371,FIGHTING,False
3372,NORMAL,False
3373,PSYCHIC,True
3374,NORMAL,False
3375,GROUND,False
3376,WATER,False
3377,WATER,True
3378,DRAGON,False
3379,ELECTRIC,False
3380,NORMAL,False
3381,GRASS,False
3382,WATER,False
3383,PSYCHIC,False
3384,FIGHTING,False
3385,POISON,False
3386,WATER,False
3387,NORMAL,True
3388,ICE,False
3389,GROUND,False
3390,ROCK,False
3391,ELECTRIC,False
3392,DARK,False
3393,GHOST,True
3394,ROCK,False
3395,NORMAL,False
3396,ELECTRIC,False
3397,ROCK,False
3398,STEEL,False
3399,FIGHTING,False
3400,BUG,False
3401,ICE,False
3402,WATER,False
3403,POISON,False
3404,FIRE,True
3405,FIRE,True
3406,WATER,False
3407,WATER,False
3408,NORMAL,False
3409,NORMAL,False
3410,DARK,False
3411,WATER,False
3412,WATER,False
3413,ELECTRIC,False
3414,WATER,False
3415,GROUND,False
3416,NORMAL,False
3417,BUG,False
3418,GRASS,False
3419,BUG,False
3420,NORMAL,False
3421,NORMAL,False
3422,WATER,False
3423,ROCK,False
3424,WATER,False
3425,NORMAL,False
3426,STEEL,True
3427,BUG,False
3428,BUG,False
3429,PSYCHIC,False
3430,GRASS,False
3431,STEEL,False
3432,WATER,False
3433,FIGHTING,False
3434,DARK,False
3435,ICE,False
3436,NORMAL,False
3437,GRASS,False
3438,NORMAL,False
3439,DRAGON,False
3440,WATER,True
3441,WATER,False
3442,FIRE,False
3443,BUG,False
3444,POISON,False
3445,ELECTRIC,True
3446,BUG,False
3447,WATER,False
3448,GRASS,False
3449,STEEL,True
3450,GROUND,False
3451,WATER,False
3452,WATER,False
3453,DRAGON,False
3454,PSYCHIC,True
3455,WATER,False
3456,NORMAL,False
3457,WATER,False
3458,WATER,False
3459,PSYCHIC,False
3460,PSYCHIC,False
3461,WATER,False
3462,BUG,False
3463,NORMAL,False
3464,POISON,False
3465,BUG,True
3466,BUG,False
3467,GRASS,True
3468,DARK,False
3469,STEEL,False
3470,GRASS,False
3471,NORMAL,False
3472,ELECTRIC,False
3473,NORMAL,False
3474,FIRE,False
3475,STEEL,False
3476,GRASS,False
3477,WATER,True
3478,WATER,False
3479,ELECTRIC,False
3480,ELECTRIC,False
3481,NORMAL,False
3482,GHOST,False
3483,NORMAL,False
3484,NORMAL,False
3485,NORMAL,False
3486,GRASS,False
3487,BUG,False
3488,WATER,False
3489,PSYCHIC,False
3490,WATER,False
3491,GRASS,False
3492,WATER,False
3493,PSYCHIC,False
3494,GRASS,False
3495,BUG,False
3496,ELECTRIC,False
3497,DARK,False
3498,NORMAL,False
3499,PSYCHIC,False
3500,FIRE,False
3501,NORMAL,False
3502,BUG,False
3503,POISON,False
3504,STEEL,False
3505,NORMAL,True
3506,BUG,False
3507,POISON,False
3508,WATER,False
3509,FIRE,False
3510,BUG,False
3511,PSYCHIC,False
3512,PSYCHIC,False
3513,PSYCHIC,False
3514,GRASS,False
3515,STEEL,True
3516,BUG,False
3517,GHOST,False
3518,GHOST,True
3519,GRASS,False
3520,ROCK,False
3521,ICE,False
3522,NORMAL,False
3523,ELECTRIC,False
3524,FIRE,False
3525,WATER,True
3526,WATER,False
3527,DRAGON,False
3528,BUG,False
3529,ICE,False
3530,NORMAL,False
3531,NORMAL,False
3532,WATER,False
3533,WATER,False
3534,BUG,False
3535,PSYCHIC,False
3536,GHOST,False
3537,NORMAL,False
3538,GROUND,False
3539,ICE,True
3540,DRAGON,False
3541,ROCK,False
3542,NORMAL,False
3543,WATER,False
3544,WATER,False
3545,STEEL,False
3546,PSYCHIC,False
3547,NORMAL,False
3548,WATER,False
3549,GRASS,False
3550,ELECTRIC,False
3551,FIRE,True
3552,WATER,True
3553,FIRE,False
3554,DRAGON,True
3555,NORMAL,False
3556,STEEL,False
3557,GRASS,False
3558,WATER,False
3559,NORMAL,False
3560,NORMAL,False
3561,STEEL,False
3562,BUG,False
3563,GRASS,False
3564,PSYCHIC,False
3565,ELECTRIC,False
3566,NORMAL,False
3567,FIRE,True
3568,PSYCHIC,False
3569,WATER,True
3570,GRASS,False
3571,NORMAL,False
3572,GRASS,False
3573,NORMAL,False
3574,ROCK,False
3575,STEEL,True
3576,GROUND,True
3577,WATER,False
3578,PSYCHIC,False
3579,PSYCHIC,False
3580,NORMAL,False
3581,NORMAL,False
3582,WATER,False
3583,NORMAL,False
3584,GHOST,False
3585,WATER,False
3586,PSYCHIC,False
3587,GROUND,False
3588,WATER,False
3589,FIRE,False
3590,GRASS,False
3591,GROUND,False
3592,BUG,False
3593,GROUND,False
3594,NORMAL,False
3595,NORMAL,False
3596,BUG,True
3597,POISON,False
3598,NORMAL,False
3599,DARK,False
3600,FIGHTING,False
3601,GRASS,False
3602,GRASS,False
3603,WATER,False
3604,BUG,False
3605,DRAGON,False
3606,BUG,False
3607,WATER,False
3608,DRAGON,False
3609,POISON,False
3610,NORMAL,False
3611,DRAGON,False
3612,GROUND,False
3613,WATER,False
3614,ROCK,False
3615,NORMAL,False
3616,ROCK,False
3617,NORMAL,False
3618,STEEL,False
3619,ROCK,False
3620,PSYCHIC,False
3621,FIRE,True
3622,FIGHTING,False
3623,NORMAL,False
3624,GRASS,False
3625,STEEL,False
3626,WATER,False
3627,GRASS,True
3628,NORMAL,False
3629,WATER,False
3630,WATER,False
3631,POISON,False
3632,WATER,False
3633,STEEL,False
3634,BUG,False
3635,NORMAL,False
3636,ROCK,False
3637,NORMAL,True
3638,FIRE,False
3639,GROUND,True
3640,PSYCHIC,False
3641,ROCK,False
3642,PSYCHIC,False
3643,BUG,False
3644,NORMAL,False
3645,NORMAL,False
3646,FIRE,False
3647,FIRE,False
3648,WATER,False
3649,GROUND,False
3650,FIRE,False
3651,NORMAL,True
3652,NORMAL,False
3653,NORMAL,False
3654,WATER,False
3655,POISON,False
3656,POISON,False
3657,WATER,False
3658,BUG,False
3659,GRASS,False
3660,DRAGON,False
3661,GHOST,False
3662,GHOST,True
3663,WATER,False
3664,POISON,False
3665,GROUND,True
3666,GHOST,False
3667,ELECTRIC,False
3668,BUG,True
3669,DARK,False
3670,ROCK,False
3671,ROCK,False
3672,GHOST,False
3673,PSYCHIC,False
3674,WATER,False
3675,ELECTRIC,False
3676,WATER,False
3677,DRAGON,False
3678,WATER,False
3679,NORMAL,False
3680,WATER,False
3681,WATER,True
3682,BUG,False
3683,GROUND,False
3684,POISON,False
3685,WATER,False
3686,NORMAL,True
3687,WATER,False
3688,NORMAL,False
3689,WATER,False
3690,ELECTRIC,False
3691,NORMAL,False
3692,WATER,True
3693,FIGHTING,False
3694,WATER,False
3695,WATER,False
3696,FIRE,True
3697,ICE,False
3698,NORMAL,False
3699,STEEL,True
3700,NORMAL,False
3701,ROCK,False
3702,NORMAL,False
3703,PSYCHIC,False
3704,PSYCHIC,False
3705,PSYCHIC,False
3706,WATER,False
3707,NORMAL,False
3708,WATER,False
3709,WATER,False
3710,BUG,False
3711,NORMAL,False
3712,WATER,False
3713,DRAGON,False
3714,WATER,False
3715,GRASS,False
3716,WATER,False
3717,WATER,False
3718,BUG,False
3719,NORMAL,False
3720,WATER,False
3721,DARK,False
3722,PSYCHIC,False
3723,FIRE,False
3724,PSYCHIC,False
3725,GROUND,False
3726,NORMAL,False
3727,ELECTRIC,False
3728,GROUND,False
3729,ICE,False
3730,ROCK,False
3731,GRASS,False
3732,FIRE,True
3733,NORMAL,False
3734,GROUND,False
3735,GRASS,False
3736,GROUND,False
3737,DRAGON,False
3738,STEEL,False
3739,POISON,True
3740,BUG,False
3741,PSYCHIC,False
3742,ROCK,False
3743,NORMAL,False
3744,GRASS,False
3745,FIGHTING,False
3746,PSYCHIC,False
3747,ROCK,False
3748,FIRE,False
3749,NORMAL,False
3750,FIRE,False
3751,NORMAL,False
3752,NORMAL,False
3753,BUG,False
3754,GRASS,False
3755,DRAGON,False
3756,WATER,False
3757,FIRE,False
3758,ROCK,False
3759,GROUND,False
3760,PSYCHIC,False
3761,WATER,True
3762,NORMAL,False
3763,PSYCHIC,True
3764,BUG,False
3765,FIGHTING,False
3766,POISON,False
3767,STEEL,False
3768,ROCK,False
3769,NORMAL,False
3770,WATER,False
3771,NORMAL,False
3772,FIRE,False
3773,FIRE,False
3774,GRASS,False
3775,FIRE,False
3776,WATER,False
3777,DARK,False
3778,STEEL,True
3779,BUG,False
3780,WATER,False
3781,ICE,False
3782,STEEL,False
3783,POISON,False
3784,ROCK,False
3785,ELECTRIC,False
3786,NORMAL,False
3787,WATER,False
3788,WATER,False
3789,ICE,False
3790,NORMAL,False
3791,ROCK,True
3792,GHOST,False
3793,ROCK,False
3794,FIRE,False
3795,NORMAL,False
3796,ICE,False
3797,FIRE,False
3798,ICE,False
3799,WATER,False
3800,WATER,False
3801,NORMAL,False
3802,BUG,False
3803,GROUND,False
3804,NORMAL,False
3805,GROUND,False
3806,FIRE,True
3807,BUG,False
3808,PSYCHIC,True
3809,FIRE,False
3810,FIGHTING,False
3811,NORMAL,False
3812,FIGHTING,False
3813,ROCK,False
3814,PSYCHIC,False
3815,WATER,True
3816,WATER,True
3817,ROCK,False
3818,PSYCHIC,False
3819,FIRE,False
3820,WATER,False
3821,GROUND,False
3822,NORMAL,True
3823,ELECTRIC,False
3824,ELECTRIC,False
3825,GRASS,True
3826,FIGHTING,False
3827,BUG,False
3828,FIRE,False
3829,GROUND,False
3830,ELECTRIC,False
3831,WATER,False
3832,POISON,False
3833,NORMAL,False
3834,POISON,True
3835,ELECTRIC,False
3836,GRASS,False
3837,ROCK,False
3838,FIRE,False
3839,GROUND,False
3840,FIGHTING,False
3841,GROUND,False
3842,DRAGON,False
3843,GRASS,False
3844,GRASS,False
3845,BUG,False
3846,GRASS,False
3847,ICE,True
3848,POISON,False
3849,GRASS,True
3850,WATER,False
3851,POISON,False
3852,ROCK,False
3853,GROUND,True
3854,WATER,False
3855,ICE,False
3856,WATER,False
3857,WATER,False
3858,ICE,False
3859,GRASS,True
3860,GRASS,False
3861,NORMAL,False
3862,GRASS,False
3863,PSYCHIC,False
3864,WATER,True
3865,WATER,False
3866,BUG,False
3867,BUG,False
3868,NORMAL,False
3869,ROCK,False
3870,NORMAL,False
3871,WATER,False
3872,DARK,False
3873,NORMAL,False
3874,ELECTRIC,False
3875,GRASS,False
3876,NORMAL,False
3877,POISON,True
3878,ROCK,False
3879,NORMAL,False
3880,BUG,False
3881,ICE,False
3882,PSYCHIC,False
3883,ROCK,False
3884,ELECTRIC,False
3885,WATER,False
3886,STEEL,False
3887,GRASS,False
3888,PSYCHIC,False
3889,WATER,False
3890,BUG,False
3891,GROUND,False
3892,NORMAL,False
3893,BUG,False
3894,WATER,False
3895,ROCK,True
3896,ROCK,True
3897,GRASS,False
3898,POISON,False
3899,ROCK,False
3900,ROCK,False
3901,POISON,False
3902,WATER,False
3903,ELECTRIC,False
3904,GRASS,False
3905,BUG,False
3906,ELECTRIC,False
3907,WATER,False
3908,DRAGON,False
3909,NORMAL,True
3910,BUG,False
3911,PSYCHIC,True
3912,DRAGON,False
3913,FIRE,False
3914,ROCK,False
3915,ROCK,False
3916,GROUND,True
3917,NORMAL,False
3918,DARK,False
3919,FIRE,True
3920,ELECTRIC,False
3921,ELECTRIC,False
3922,WATER,False
3923,ICE,False
3924,NORMAL,False
3925,GRASS,False
3926,GRASS,False
3927,PSYCHIC,False
3928,DARK,False
3929,NORMAL,False
3930,NORMAL,False
3931,ICE,False
3932,NORMAL,True
3933,ROCK,False
3934,GRASS,False
3935,NORMAL,False
3936,PSYCHIC,False
3937,FIGHTING,True
3938,NORMAL,False
3939,GRASS,False
3940,DRAGON,True
3941,GROUND,False
3942,ELECTRIC,True
3943,ICE,False
3944,ICE,False
3945,POISON,False
3946,ROCK,False
3947,FIRE,False
3948,NORMAL,False
3949,NORMAL,False
3950,BUG,False
3951,WATER,False
3952,WATER,False
3953,FIRE,False
3954,DRAGON,False
3955,NORMAL,True
3956,BUG,False
3957,STEEL,True
3958,BUG,False
3959,GRASS,False
3960,ELECTRIC,False
3961,GRASS,False
3962,FIRE,False
3963,POISON,False
3964,ELECTRIC,True
3965,ROCK,False
3966,NORMAL,False
3967,BUG,False
3968,ROCK,False
3969,NORMAL,False
3970,WATER,False
3971,WATER,False
3972,WATER,True
3973,FIRE,False
3974,GRASS,False
3975,WATER,False
3976,FIGHTING,False
3977,NORMAL,False
3978,FIRE,False
3979,NORMAL,True
3980,ROCK,False
3981,BUG,False
3982,STEEL,False
3983,FIRE,False
3984,FIGHTING,False
3985,WATER,True
3986,GRASS,False
3987,ELECTRIC,False
3988,PSYCHIC,True
3989,BUG,False
3990,NORMAL,False
3991,STEEL,False
3992,ICE,False
3993,GRASS,False
3994,FIRE,True
3995,DRAGON,False
3996,FIGHTING,False
3997,GRASS,False
3998,GRASS,False
3999,NORMAL,False
4000,WATER,False
4001,GROUND,False
4002,WATER,False
4003,NORMAL,False
4004,FIGHTING,False
4005,FIRE,False
4006,GRASS,False
4007,WATER,False
4008,POISON,False
4009,WATER,False
4010,ELECTRIC,False
4011,WATER,False
4012,POISON,False
4013,ROCK,False
4014,GRASS,False
4015,BUG,True
4016,NORMAL,False
4017,ROCK,False
4018,ICE,False
4019,PSYCHIC,True
4020,ROCK,False
4021,GROUND,False
4022,WATER,False
4023,GRASS,False
4024,FIRE,False
4025,ELECTRIC,False
4026,BUG,False
4027,WATER,False
4028,NORMAL,False
4029,WATER,False
4030,DARK,True
4031,WATER,False
4032,NORMAL,False
4033,ELECTRIC,False
4034,ELECTRIC,True
4035,FIRE,True
4036,BUG,False
4037,GRASS,False
4038,NORMAL,False
4039,BUG,True
4040,GRASS,False
4041,ELECTRIC,False
4042,WATER,False
4043,NORMAL,False
4044,PSYCHIC,False
4045,DRAGON,False
4046,POISON,True
4047,DRAGON,True
4048,GROUND,False
4049,GRASS,False
4050,WATER,False
4051,GRASS,False
4052,FIRE,False
4053,WATER,False
4054,ELECTRIC,False
4055,ELECTRIC,True
4056,WATER,False
4057,FIGHTING,False
4058,WATER,False
4059,FIRE,True
4060,GRASS,False
4061,NORMAL,False
4062,DARK,False
4063,NORMAL,False
4064,NORMAL,False
4065,GRASS,False
4066,NORMAL,False
4067,NORMAL,True
4068,POISON,False
4069,WATER,False
4070,GRASS,True
4071,PSYCHIC,False
4072,BUG,False
4073,WATER,False
4074,NORMAL,False
4075,ELECTRIC,False
4076,DRAGON,False
4077,BUG,False
4078,WATER,False
4079,ROCK,False
4080,NORMAL,False
4081,FIRE,True
4082,NORMAL,False
4083,FIRE,False
4084,ELECTRIC,False
4085,BUG,False
4086,ROCK,False
4087,WATER,False
4088,ROCK,False
4089,WATER,True
4090,GRASS,False
4091,NORMAL,False
4092,BUG,False
4093,ELECTRIC,False
4094,WATER,False
4095,ICE,False
4096,WATER,False
4097,GRASS,False
4098,BUG,False
4099,BUG,False
4100,BUG,False
4101,GRASS,False
4102,ELECTRIC,False
4103,DRAGON,False
4104,ROCK,False
4105,GHOST,False
4106,BUG,False
4107,ROCK,False
4108,PSYCHIC,False
4109,WATER,False
4110,WATER,False
4111,NORMAL,False
4112,PSYCHIC,False
4113,GRASS,False
4114,WATER,False
4115,WATER,False
4116,FIRE,False
4117,NORMAL,False
4118,GRASS,False
4119,BUG,False
4120,POISON,False
4121,NORMAL,False
4122,WATER,False
4123,FIRE,False
4124,NORMAL,True
4125,STEEL,False
4126,WATER,False
4127,GRASS,False
4128,FIGHTING,False
4129,POISON,False
4130,POISON,False
4131,BUG,False
4132,WATER,False
4133,BUG,False
4134,WATER,False
4135,FIRE,False
4136,NORMAL,False
4137,BUG,False
4138,WATER,False
4139,GROUND,False
4140,WATER,False
4141,ICE,True
4142,BUG,False
4143,ELECTRIC,False
4144,PSYCHIC,False
4145,NORMAL,True
4146,NORMAL,False
4147,ROCK,False
4148,POISON,False
4149,WATER,False
4150,BUG,False
4151,GRASS,False
4152,NORMAL,False
4153,WATER,False
4154,ELECTRIC,False
4155,GROUND,False
4156,GRASS,False
4157,FIRE,True
4158,NORMAL,False
4159,DRAGON,False
4160,GROUND,False
4161,PSYCHIC,False
4162,PSYCHIC,False
4163,PSYCHIC,False
4164,FIRE,False
4165,FIGHTING,False
4166,GRASS,False
4167,GROUND,False
4168,WATER,False
4169,BUG,False
4170,PSYCHIC,False
4171,PSYCHIC,True
4172,BUG,True
4173,NORMAL,False
4174,POISON,False
4175,WATER,True
4176,WATER,False
4177,WATER,False
4178,WATER,False
4179,NORMAL,False
4180,ROCK,False
4181,ROCK,True
4182,NORMAL,False
4183,FIGHTING,True
4184,BUG,False
4185,FIRE,False
4186,POISON,False
4187,DARK,False
4188,ICE,True
4189,ROCK,False
4190,PSYCHIC,False
4191,FIRE,True
4192,GHOST,False
4193,ELECTRIC,False
4194,DRAGON,False
4195,BUG,False
4196,WATER,False
4197,GRASS,False
4198,WATER,True
4199,STEEL,True
4200,BUG,False
4201,GHOST,False
4202,NORMAL,False
4203,WATER,False
4204,STEEL,True
4205,PSYCHIC,False
4206,PSYCHIC,False
